Id,PuzzleId,State,GridValue,MoveIds
96705,spoke_harvest,"spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:days:plant:90:Potatoes:X']",incorrect,"['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:days:plant:90:Potatoes:X']"
89329,spoke_harvest,spoke_harvest:incorrect:['unknown-incorrect:plant:days:Green Onions:120:O'],incorrect,['unknown-incorrect:plant:days:Green Onions:120:O']
92881,spoke_harvest,spoke_harvest:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
35113,spoke_harvest,spoke_harvest:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
62149,spoke_harvest,spoke_harvest:incorrect:['unknown-correct:days:plant:30:Potatoes:X'],incorrect,['unknown-correct:days:plant:30:Potatoes:X']
39865,spoke_water,spoke_water:incorrect:['unknown-incorrect:amounts:plants:60oz:Carrots:O'],incorrect,['unknown-incorrect:amounts:plants:60oz:Carrots:O']
82457,spoke_water,spoke_water:incorrect:['unknown-incorrect:plants:amounts:Kale:40oz:O'],incorrect,['unknown-incorrect:plants:amounts:Kale:40oz:O']
98559,spoke_water,spoke_water:incorrect:['unknown-incorrect:plants:amounts:Green Onions:20oz:X'],incorrect,['unknown-incorrect:plants:amounts:Green Onions:20oz:X']
18370,spoke_water,spoke_water:incorrect:['unknown-correct:amounts:plants:20oz:Potatoes:X'],incorrect,['unknown-correct:amounts:plants:20oz:Potatoes:X']
38817,spoke_water,spoke_water:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
22313,spoke_water,spoke_water:incorrect:['unknown-incorrect:plants:amounts:Potatoes:80oz:X'],incorrect,['unknown-incorrect:plants:amounts:Potatoes:80oz:X']
31707,spoke_water,spoke_water:incorrect:['hint:The plants Green Onions is at least 1 amounts before the plants Carrots:BEFORE_NOINFO'],incorrect,['hint:The plants Green Onions is at least 1 amounts before the plants Carrots:BEFORE_NOINFO']
38893,spoke_protein,spoke_protein:correct:['unknown-correct:grams:food:20g:Eggs:X'],correct,['unknown-correct:grams:food:20g:Eggs:X']
48163,spoke_protein,spoke_protein:correct:['unknown-correct:grams:food:15g:Peanuts:X'],correct,['unknown-correct:grams:food:15g:Peanuts:X']
32624,spoke_protein,spoke_protein:correct:['hint:The food Fish is 1 gramss before the food Peanuts:BEFORE_NOINFO'],correct,['hint:The food Fish is 1 gramss before the food Peanuts:BEFORE_NOINFO']
96999,spoke_protein,spoke_protein:incorrect:['unknown-incorrect:food:grams:Peanuts:20g:O'],incorrect,['unknown-incorrect:food:grams:Peanuts:20g:O']
82503,spoke_protein,spoke_protein:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
92744,spoke_protein,spoke_protein:incorrect:['unknown-correct:grams:food:25g:Eggs:X'],incorrect,['unknown-correct:grams:food:25g:Eggs:X']
65785,spoke_protein,spoke_protein:incorrect:['unknown-incorrect:food:grams:Eggs:15g:X'],incorrect,['unknown-incorrect:food:grams:Eggs:15g:X']
78632,spoke_protein,spoke_protein:incorrect:['hint:The food Fish is 1 gramss before the food Peanuts:BEFORE_N_SPOTS_CROSSCHECK'],incorrect,['hint:The food Fish is 1 gramss before the food Peanuts:BEFORE_N_SPOTS_CROSSCHECK']
98087,spoke_protein,spoke_protein:incorrect:['unknown-correct:food:grams:Fish:20g:O'],incorrect,['unknown-correct:food:grams:Fish:20g:O']
71240,spoke_protein,spoke_protein:incorrect:['unknown-incorrect:food:grams:Tofu:10g:X'],incorrect,['unknown-incorrect:food:grams:Tofu:10g:X']
99504,spoke_protein,spoke_protein:incorrect:['unknown-correct:food:grams:Tofu:15g:X'],incorrect,['unknown-correct:food:grams:Tofu:15g:X']
91323,spoke_protein,spoke_protein:incorrect:['unknown-correct:grams:food:10g:Eggs:X'],incorrect,['unknown-correct:grams:food:10g:Eggs:X']
22575,spoke_pasta,spoke_pasta:correct:['unknown-correct:sauces:shapes:Carbonara:Penne:X'],correct,['unknown-correct:sauces:shapes:Carbonara:Penne:X']
97275,spoke_pasta,spoke_pasta:incorrect:['unknown-incorrect:sauces:shapes:Tomato:Elbow:X'],incorrect,['unknown-incorrect:sauces:shapes:Tomato:Elbow:X']
59303,spoke_pasta,spoke_pasta:incorrect:['unknown-incorrect:shapes:sauces:Bowtie:Pesto:X'],incorrect,['unknown-incorrect:shapes:sauces:Bowtie:Pesto:X']
92546,spoke_pasta,spoke_pasta:incorrect:['hint:The sauces Alfredo is the shapes Penne:APPLY_IS'],incorrect,['hint:The sauces Alfredo is the shapes Penne:APPLY_IS']
38767,spoke_pasta,spoke_pasta:incorrect:['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT'],incorrect,['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT']
54348,spoke_pasta,"spoke_pasta:incorrect:['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT', 'unknown-correct:shapes:sauces:Linguine:Pesto:X']",incorrect,"['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT', 'unknown-correct:shapes:sauces:Linguine:Pesto:X']"
34470,spoke_pasta,"spoke_pasta:incorrect:['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT', 'unknown-correct:sauces:shapes:Carbonara:Bowtie:X']",incorrect,"['hint:Either the shapes Elbow or the shapes Penne is the sauces Tomato:SIMPLE_OR_SAME_CAT', 'unknown-correct:sauces:shapes:Carbonara:Bowtie:X']"
56636,spoke_pasta,spoke_pasta:incorrect:['unknown-incorrect:sauces:shapes:Alfredo:Linguine:O'],incorrect,['unknown-incorrect:sauces:shapes:Alfredo:Linguine:O']
12297,spoke_pasta,spoke_pasta:incorrect:['unknown-incorrect:shapes:sauces:Elbow:Alfredo:O'],incorrect,['unknown-incorrect:shapes:sauces:Elbow:Alfredo:O']
94174,spoke_pasta,spoke_pasta:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
65564,spoke_pasta,spoke_pasta:incorrect:['hint:Either the sauces Carbonara is the shapes Linguine or the shapes Bowtie is the sauces Alfredo:APPLY_OR'],incorrect,['hint:Either the sauces Carbonara is the shapes Linguine or the shapes Bowtie is the sauces Alfredo:APPLY_OR']
54468,spoke_pasta,spoke_pasta:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
99335,hub_soup,hub_soup:correct:['unknown-correct:ingredient:order:Beans:4th:X'],correct,['unknown-correct:ingredient:order:Beans:4th:X']
46399,hub_soup,hub_soup:correct:['unknown-correct:order:cup:3rd:2 cups:X'],correct,['unknown-correct:order:cup:3rd:2 cups:X']
54771,hub_soup,hub_soup:correct:['unknown-correct:order:cup:1st:4 cups:X'],correct,['unknown-correct:order:cup:1st:4 cups:X']
52772,hub_soup,hub_soup:correct:['unknown-correct:order:ingredient:1st:Carrots:X'],correct,['unknown-correct:order:ingredient:1st:Carrots:X']
14206,hub_soup,hub_soup:incorrect:['unknown-incorrect:ingredient:order:Carrots:4th:O'],incorrect,['unknown-incorrect:ingredient:order:Carrots:4th:O']
67274,hub_soup,hub_soup:incorrect:['unknown-incorrect:ingredient:cup:Tomatoes:1 cup:X'],incorrect,['unknown-incorrect:ingredient:cup:Tomatoes:1 cup:X']
50852,hub_soup,hub_soup:incorrect:['unknown-incorrect:ingredient:order:Beans:3rd:X'],incorrect,['unknown-incorrect:ingredient:order:Beans:3rd:X']
80212,hub_soup,hub_soup:incorrect:['unknown-correct:ingredient:cup:Carrots:3 cups:X'],incorrect,['unknown-correct:ingredient:cup:Carrots:3 cups:X']
46577,hub_soup,hub_soup:incorrect:['unknown-incorrect:cup:ingredient:4 cups:Pasta:O'],incorrect,['unknown-incorrect:cup:ingredient:4 cups:Pasta:O']
18032,hub_soup,hub_soup:incorrect:['unknown-incorrect:order:cup:2nd:4 cups:X'],incorrect,['unknown-incorrect:order:cup:2nd:4 cups:X']
33846,hub_soup,hub_soup:incorrect:['unknown-incorrect:ingredient:order:Pasta:4th:O'],incorrect,['unknown-incorrect:ingredient:order:Pasta:4th:O']
99441,hub_soup,hub_soup:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
89081,hub_soup,hub_soup:incorrect:['unknown-correct:order:ingredient:3rd:Tomatoes:X'],incorrect,['unknown-correct:order:ingredient:3rd:Tomatoes:X']
74599,hub_soup,hub_soup:incorrect:['hint:The ingredient Pasta is 2 orders before the ingredient Beans:BEFORE_NOINFO'],incorrect,['hint:The ingredient Pasta is 2 orders before the ingredient Beans:BEFORE_NOINFO']
86730,hub_soup,hub_soup:incorrect:['unknown-incorrect:cup:ingredient:1 cup:Pasta:O'],incorrect,['unknown-incorrect:cup:ingredient:1 cup:Pasta:O']
65361,hub_soup,hub_soup:incorrect:['hint:The ingredient Tomatoes is 2 cups before the ingredient Beans:BEFORE_N_SPOTS_NOINFO'],incorrect,['hint:The ingredient Tomatoes is 2 cups before the ingredient Beans:BEFORE_N_SPOTS_NOINFO']
82595,hub_soup,hub_soup:incorrect:['unknown-incorrect:ingredient:order:Carrots:3rd:O'],incorrect,['unknown-incorrect:ingredient:order:Carrots:3rd:O']
86651,hub_soup,hub_soup:incorrect:['unknown-correct:order:cup:2nd:3 cups:X'],incorrect,['unknown-correct:order:cup:2nd:3 cups:X']
88978,hub_soup,hub_soup:incorrect:['unknown-incorrect:order:cup:1st:2 cups:X'],incorrect,['unknown-incorrect:order:cup:1st:2 cups:X']
20954,hub_soup,hub_soup:incorrect:['openings::TRANS_SETS'],incorrect,['openings::TRANS_SETS']
63736,hub_soup,hub_soup:incorrect:['unknown-correct:ingredient:order:Tomatoes:1st:X'],incorrect,['unknown-correct:ingredient:order:Tomatoes:1st:X']
60705,hub_soup,hub_soup:incorrect:['openings::TRANS_ABC_FALSE'],incorrect,['openings::TRANS_ABC_FALSE']
19845,hub_soup,hub_soup:incorrect:['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT'],incorrect,['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT']
74449,hub_soup,hub_soup:incorrect:['hint:The ingredient Pasta is 2 orders before the ingredient Beans:BEFORE_N_SPOTS_NOINFO'],incorrect,['hint:The ingredient Pasta is 2 orders before the ingredient Beans:BEFORE_N_SPOTS_NOINFO']
28436,hub_soup,hub_soup:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
29240,hub_soup,hub_soup:incorrect:['unknown-correct:cup:order:2 cups:2nd:X'],incorrect,['unknown-correct:cup:order:2 cups:2nd:X']
89971,hub_soup,"hub_soup:incorrect:['cross outs::CROSS_OUT', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'openings::TRANS_SETS']"
28425,hub_soup,"hub_soup:incorrect:['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']",incorrect,"['openings::TRANS_ABC_FALSE', 'openings::TRANS_SETS']"
40027,hub_soup,"hub_soup:incorrect:['hint:The ingredient Tomatoes is 2 cups before the ingredient Beans:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_SETS']",incorrect,"['hint:The ingredient Tomatoes is 2 cups before the ingredient Beans:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_SETS']"
55476,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:cup:order:1 cup:1st:O'],incorrect,['unknown-incorrect:cup:order:1 cup:1st:O']
37345,hub_soup_alt,hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO'],incorrect,['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO']
16250,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-incorrect:cup:ingredient:4 cups:Carrots:X']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-incorrect:cup:ingredient:4 cups:Carrots:X']"
53108,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:order:ingredient:4th:Carrots:X']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:order:ingredient:4th:Carrots:X']"
16466,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:cup:ingredient:1 cup:Pasta:X']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:cup:ingredient:1 cup:Pasta:X']"
31110,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT']"
64609,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Pasta is 2 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Pasta is 2 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT']"
59391,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-incorrect:order:ingredient:4th:Pasta:X']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-incorrect:order:ingredient:4th:Pasta:X']"
99865,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Pasta is 2 cups before the ingredient Carrots:BEFORE_N_SPOTS_NOINFO']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'hint:The ingredient Pasta is 2 cups before the ingredient Carrots:BEFORE_N_SPOTS_NOINFO']"
52296,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:cup:order:4 cups:2nd:X']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'unknown-correct:cup:order:4 cups:2nd:X']"
89335,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'openings::TRANS_SETS']",incorrect,"['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_NOINFO', 'openings::TRANS_SETS']"
74866,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:cup:order:2 cups:2nd:O'],incorrect,['unknown-incorrect:cup:order:2 cups:2nd:O']
51442,hub_soup_alt,hub_soup_alt:incorrect:['unknown-correct:order:cup:4th:4 cups:X'],incorrect,['unknown-correct:order:cup:4th:4 cups:X']
88980,hub_soup_alt,hub_soup_alt:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
80157,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:cup:ingredient:3 cups:Pasta:O'],incorrect,['unknown-incorrect:cup:ingredient:3 cups:Pasta:O']
54190,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:ingredient:order:Tomatoes:2nd:X'],incorrect,['unknown-incorrect:ingredient:order:Tomatoes:2nd:X']
26949,hub_soup_alt,hub_soup_alt:incorrect:['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_N_SPOTS_NOINFO'],incorrect,['hint:The ingredient Beans is 2 orders before the ingredient Carrots:BEFORE_N_SPOTS_NOINFO']
54912,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:order:cup:3rd:1 cup:O'],incorrect,['unknown-incorrect:order:cup:3rd:1 cup:O']
15439,hub_soup_alt,hub_soup_alt:incorrect:['openings::TRANS_SETS'],incorrect,['openings::TRANS_SETS']
69190,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_SETS']",incorrect,"['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_N_SPOTS_SHIFT', 'openings::TRANS_SETS']"
84556,hub_soup_alt,"hub_soup_alt:incorrect:['hint:Either the cup 2 cups or the ingredient Beans is the order 4th:SIMPLE_OR_DIFF_CAT', 'openings::TRANS_SETS']",incorrect,"['hint:Either the cup 2 cups or the ingredient Beans is the order 4th:SIMPLE_OR_DIFF_CAT', 'openings::TRANS_SETS']"
22577,hub_soup_alt,"hub_soup_alt:incorrect:['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_NOINFO', 'openings::TRANS_SETS']",incorrect,"['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_NOINFO', 'openings::TRANS_SETS']"
13362,hub_soup_alt,"hub_soup_alt:incorrect:['cross outs::CROSS_OUT', 'openings::TRANS_SETS']",incorrect,"['cross outs::CROSS_OUT', 'openings::TRANS_SETS']"
87584,hub_soup_alt,hub_soup_alt:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
15998,hub_soup_alt,hub_soup_alt:incorrect:['openings::TRANS_ABC_TRUE'],incorrect,['openings::TRANS_ABC_TRUE']
83437,hub_soup_alt,hub_soup_alt:incorrect:['unknown-incorrect:cup:ingredient:3 cups:Tomatoes:O'],incorrect,['unknown-incorrect:cup:ingredient:3 cups:Tomatoes:O']
30650,hub_soup_alt,hub_soup_alt:incorrect:['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_NOINFO'],incorrect,['hint:The ingredient Beans is 1 cups before the ingredient Carrots:BEFORE_NOINFO']
83220,hub_soup_alt,hub_soup_alt:incorrect:['openings::TRANS_ABC_FALSE'],incorrect,['openings::TRANS_ABC_FALSE']
66095,help1.1,help1.1:correct:['unknown-correct:sauce:shape:Alfredo:Elbow:X'],correct,['unknown-correct:sauce:shape:Alfredo:Elbow:X']
72284,help1.1,help1.1:correct:['unknown-correct:sauce:shape:Alfredo:Shell:X'],correct,['unknown-correct:sauce:shape:Alfredo:Shell:X']
51148,help1.1,help1.1:incorrect:['unknown-incorrect:sauce:shape:Alfredo:Linguine:O'],incorrect,['unknown-incorrect:sauce:shape:Alfredo:Linguine:O']
29412,help1.1,help1.1:incorrect:['unknown-incorrect:sauce:shape:Carbonara:Bowtie:O'],incorrect,['unknown-incorrect:sauce:shape:Carbonara:Bowtie:O']
85862,help1.1,help1.1:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
34856,help1.1,help1.1:incorrect:['unknown-incorrect:sauce:shape:Pesto:Linguine:O'],incorrect,['unknown-incorrect:sauce:shape:Pesto:Linguine:O']
61235,help1.1,help1.1:incorrect:['hint:Either the shape Elbow is the sauce Carbonara or the shape Shell is the sauce Alfredo:APPLY_OR'],incorrect,['hint:Either the shape Elbow is the sauce Carbonara or the shape Shell is the sauce Alfredo:APPLY_OR']
97367,help1.1,help1.1:incorrect:['hint:The sauce Alfredo is the shape Bowtie:APPLY_IS'],incorrect,['hint:The sauce Alfredo is the shape Bowtie:APPLY_IS']
65634,help1.2,help1.2:correct:['unknown-correct:shape:sauce:Shell:Tomato:X'],correct,['unknown-correct:shape:sauce:Shell:Tomato:X']
11167,help1.2,help1.2:incorrect:['unknown-incorrect:shape:sauce:Shell:Carbonara:X'],incorrect,['unknown-incorrect:shape:sauce:Shell:Carbonara:X']
81882,help1.2,help1.2:incorrect:['unknown-correct:shape:sauce:Linguine:Alfredo:X'],incorrect,['unknown-correct:shape:sauce:Linguine:Alfredo:X']
90101,help1.2,help1.2:incorrect:['unknown-correct:sauce:shape:Alfredo:Shell:X'],incorrect,['unknown-correct:sauce:shape:Alfredo:Shell:X']
40930,help1.2,help1.2:incorrect:['unknown-correct:shape:sauce:Elbow:Alfredo:X'],incorrect,['unknown-correct:shape:sauce:Elbow:Alfredo:X']
19525,help1.2,help1.2:incorrect:['unknown-correct:shape:sauce:Linguine:Pesto:X'],incorrect,['unknown-correct:shape:sauce:Linguine:Pesto:X']
56165,help1.2,help1.2:incorrect:['unknown-incorrect:sauce:shape:Tomato:Bowtie:O'],incorrect,['unknown-incorrect:sauce:shape:Tomato:Bowtie:O']
51957,help1.2,help1.2:incorrect:['unknown-incorrect:shape:sauce:Elbow:Carbonara:O'],incorrect,['unknown-incorrect:shape:sauce:Elbow:Carbonara:O']
74261,help1.2,help1.2:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
57625,help1.2,help1.2:incorrect:['hint:The shape Bowtie is the sauce Alfredo:APPLY_IS'],incorrect,['hint:The shape Bowtie is the sauce Alfredo:APPLY_IS']
90879,help1.2,help1.2:incorrect:['unknown-correct:shape:sauce:Shell:Pesto:X'],incorrect,['unknown-correct:shape:sauce:Shell:Pesto:X']
48853,help1.3,help1.3:correct:['unknown-correct:sauce:shape:Pesto:Shell:O'],correct,['unknown-correct:sauce:shape:Pesto:Shell:O']
51856,help1.3,help1.3:incorrect:['unknown-incorrect:shape:sauce:Bowtie:Tomato:X'],incorrect,['unknown-incorrect:shape:sauce:Bowtie:Tomato:X']
23306,help1.3,help1.3:incorrect:['unknown-incorrect:sauce:shape:Tomato:Shell:O'],incorrect,['unknown-incorrect:sauce:shape:Tomato:Shell:O']
87846,help1.3,help1.3:incorrect:['unknown-incorrect:shape:sauce:Linguine:Tomato:O'],incorrect,['unknown-incorrect:shape:sauce:Linguine:Tomato:O']
65213,help1.3,help1.3:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
76964,help1.3,help1.3:incorrect:['hint:Either the shape Linguine or the shape Elbow is the sauce Carbonara:SIMPLE_OR_SAME_CAT'],incorrect,['hint:Either the shape Linguine or the shape Elbow is the sauce Carbonara:SIMPLE_OR_SAME_CAT']
36343,help1.3,help1.3:incorrect:['unknown-correct:shape:sauce:Bowtie:Alfredo:X'],incorrect,['unknown-correct:shape:sauce:Bowtie:Alfredo:X']
13842,help1.3,help1.3:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
32695,help2.1,help2.1:correct:['unknown-correct:light:plant:Full Shade:Broccoli:O'],correct,['unknown-correct:light:plant:Full Shade:Broccoli:O']
18099,help2.1,help2.1:correct:['unknown-correct:plant:light:Eggplant:Full Sun:X'],correct,['unknown-correct:plant:light:Eggplant:Full Sun:X']
59108,help2.1,help2.1:correct:['unknown-correct:plant:light:Potatoes:Partial Shade:X'],correct,['unknown-correct:plant:light:Potatoes:Partial Shade:X']
85163,help2.1,help2.1:incorrect:['unknown-incorrect:light:plant:Partial Sun:Eggplant:X'],incorrect,['unknown-incorrect:light:plant:Partial Sun:Eggplant:X']
81488,help2.1,help2.1:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
28131,help2.1,help2.1:incorrect:['unknown-incorrect:plant:light:Green Onions:Partial Shade:X'],incorrect,['unknown-incorrect:plant:light:Green Onions:Partial Shade:X']
39038,help2.1,help2.1:incorrect:['unknown-correct:plant:light:Green Onions:Full Sun:X'],incorrect,['unknown-correct:plant:light:Green Onions:Full Sun:X']
87932,help2.1,help2.1:incorrect:['unknown-correct:plant:light:Eggplant:Partial Shade:X'],incorrect,['unknown-correct:plant:light:Eggplant:Partial Shade:X']
14076,help2.1,help2.1:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
82528,help2.1,help2.1:incorrect:['unknown-incorrect:plant:light:Potatoes:Full Sun:X'],incorrect,['unknown-incorrect:plant:light:Potatoes:Full Sun:X']
45204,help2.2,help2.2:correct:['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT'],correct,['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT']
87874,help2.2,"help2.2:correct:['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:light:Eggplant:Full Sun:X']",correct,"['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:light:Eggplant:Full Sun:X']"
87909,help2.2,"help2.2:correct:['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:light:Eggplant:Partial Sun:X']",correct,"['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:light:Eggplant:Partial Sun:X']"
60309,help2.2,"help2.2:correct:['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:light:plant:Partial Shade:Green Onions:X']",correct,"['hint:Either the light Full Shade or the light Partial Sun is the plant Potatoes:SIMPLE_OR_SAME_CAT', 'unknown-correct:light:plant:Partial Shade:Green Onions:X']"
61865,help2.2,"help2.2:incorrect:['hint:The plant Broccoli is the light Partial Shade:APPLY_IS', 'unknown-incorrect:light:plant:Partial Sun:Green Onions:O']",incorrect,"['hint:The plant Broccoli is the light Partial Shade:APPLY_IS', 'unknown-incorrect:light:plant:Partial Sun:Green Onions:O']"
83554,help2.2,help2.2:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
67114,help2.2,help2.2:incorrect:['unknown-incorrect:light:plant:Full Shade:Eggplant:X'],incorrect,['unknown-incorrect:light:plant:Full Shade:Eggplant:X']
29623,help2.2,help2.2:incorrect:['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR'],incorrect,['hint:Either the light Full Shade is the plant Eggplant or the light Full Shade is the plant Broccoli:APPLY_OR']
83025,help2.3,help2.3:incorrect:['unknown-incorrect:light:plant:Full Shade:Potatoes:O'],incorrect,['unknown-incorrect:light:plant:Full Shade:Potatoes:O']
90451,help2.3,help2.3:incorrect:['hint:The light Full Sun is the plant Broccoli:APPLY_IS'],incorrect,['hint:The light Full Sun is the plant Broccoli:APPLY_IS']
52175,help2.3,help2.3:incorrect:['unknown-correct:light:plant:Partial Shade:Eggplant:X'],incorrect,['unknown-correct:light:plant:Partial Shade:Eggplant:X']
34357,help2.3,help2.3:incorrect:['unknown-incorrect:plant:light:Green Onions:Partial Sun:O'],incorrect,['unknown-incorrect:plant:light:Green Onions:Partial Sun:O']
13479,help2.3,help2.3:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
48801,help2.3,help2.3:incorrect:['unknown-correct:plant:light:Green Onions:Partial Shade:O'],incorrect,['unknown-correct:plant:light:Green Onions:Partial Shade:O']
67882,help2.3,help2.3:incorrect:['unknown-incorrect:light:plant:Full Sun:Green Onions:O'],incorrect,['unknown-incorrect:light:plant:Full Sun:Green Onions:O']
14918,help2.3,help2.3:incorrect:['unknown-incorrect:plant:light:Potatoes:Partial Shade:O'],incorrect,['unknown-incorrect:plant:light:Potatoes:Partial Shade:O']
22238,help2.3,help2.3:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
